,product_name,product_category,Revenue,ItemsSold,Contribution_to_Revenue
5506,Savane Men's Office Dress Pants,Pants,25.0,1,0.005038509119473334
5507,Karen Kane Women's Pleated Cuff Short,Shorts,25.0,1,0.005038509119473334
5508,Wolverine Men's Military Fleece  Bottom,Active,25.0,1,0.005038509119473334
5509,Soffe Men's Classic 100% Cotton Short Sleeve T-Shirt,Tops & Tees,25.0,1,0.005038509119473334
5510,Wrangler Men's 3 Pack Boxer Briefs,Underwear,25.0,1,0.005038509119473334
5511,Diesel Men's Herny Sock,Socks,25.0,1,0.005038509119473334
5512,Intimo Mens Soft Knit Pant,Sleep & Lounge,25.0,1,0.005038509119473334
5513,Geoffrey Beene Men's Point Collar Full Cut Sateen Woven Shirt,Tops & Tees,25.0,1,0.005038509119473334
5514,U.S. Polo Assn. Men's Short Sleeve T-Shirt with Diagonal Logo,Tops & Tees,25.0,1,0.005038509119473334
5515,TEXTILE Elizabeth and James Women's Peeking Pocket Ruby Short,Shorts,25.0,1,0.005038509119473334
5516,Betsey Johnson Women's I Heart Leggins,Leggings,25.0,1,0.005038509119473334
5517,Majestic International Men's Grahams Woven Lounge Pant,Sleep & Lounge,25.0,1,0.005038509119473334
5518,Tommy Hilfiger Women's Boat Neck Short Sleeve Top,Sleep & Lounge,25.0,1,0.005038509119473334
5519,Kanu Surf Men's Fiji Extended Size Swimwear Trunks,Swim,25.0,1,0.005038509119473334
5520,Southpole Juniors Henley Neck Ribbed Long Sleeve Stripe Top,Tops & Tees,25.0,1,0.005038509119473334
5521,Casual Moments Women's Quilted Wrap Robe,Sleep & Lounge,25.0,1,0.005038509119473334
5522,Kanu Surf Men's Wired Boardshort,Swim,25.0,1,0.005038509119473334
5523,Women's buttoned vest with a mini belted cinched back,Sweaters,25.0,1,0.005038509119473334
5524,Kenneth Cole Men's Five Pocket Pant,Pants,25.0,1,0.005038509119473334
5525,Fruit of the Loom Women's 6-Pack Cotton Hipster,Intimates,25.0,1,0.005038509119473334
5526,Sag Harbor Women's Knit Gauze Tee,Tops & Tees,25.0,1,0.005038509119473334
5527,Cinema Etoile Women's Mix N' Match Three Piece Pajama Set,Sleep & Lounge,25.0,1,0.005038509119473334
5528,Soffe Men's Running Short,Active,25.0,1,0.005038509119473334
5529,Dockers Men's Comfort Waist Khaki D3 Classic Fit Pleated-Cuffed Pant,Pants,25.0,1,0.005038509119473334
5530,Medela Postpartum Support Belt,Maternity,25.0,1,0.005038509119473334
5531,Caterpillar Men's Performance Short Sleeve Tee,Tops & Tees,25.0,1,0.005038509119473334
5532,KUT from the Kloth Women's Gigi Roll Up Short,Shorts,25.0,1,0.005038509119473334
5533,Fruit of the Loom Men's Work Gear Pocket Tee,Underwear,25.0,1,0.005038509119473334
5534,Hello Kitty Juniors Snuggly Embroidered Hooded Robe,Sleep & Lounge,25.0,1,0.005038509119473334
5535,MJ Soffe Men's Training Fleece Pocket Pant,Active,25.0,1,0.005038509119473334
5536,frankie b. Women's Summer Girl Short,Shorts,25.0,1,0.005038509119473334
5537,BCBGeneration Women's Blouson Tie Romper Short,Jumpsuits & Rompers,25.0,1,0.005038509119473334
5538,Bottoms Out Men's Mens Boxer Short,Underwear,25.0,1,0.005038509119473334
5539,Bottoms Out Men's Check Woven Sleep Pant,Sleep & Lounge,25.0,1,0.005038509119473334
5540,Rory Beca Women's Mar Drawstring Shorts,Shorts,25.0,1,0.005038509119473334
5541,Bottoms Out Men's Sleepwear Gift Set,Sleep & Lounge,25.0,1,0.005038509119473334
5542,Tommy Bahama Men's Oahu Floral Boxer Short,Underwear,25.0,1,0.005038509119473334
5543,Kanu Surf Men's Cancun Extended Size Swimwear Trunks,Swim,25.0,1,0.005038509119473334
5544,Three Seasons Maternity Women's Cap Sleeve Surplice Dress,Maternity,25.0,1,0.005038509119473334
5545,Womens Ladies Coil Spring Maxi Dress,Dresses,24.989999771118164,1,0.005036493669696616
5546,Woman Within Plus Size Top tunic length in softest sweatshirt fleece,Tops & Tees,24.989999771118164,1,0.005036493669696616
5547,Alki'i Men's Basic Twill Cargo Shorts 2-pack,Shorts,24.989999771118164,1,0.005036493669696616
5548,Jolt Junior's Zip Up Capri,Shorts,24.989999771118164,1,0.005036493669696616
5549,Canyon Guide Long - sleeved Western Flannel Shirt,Tops & Tees,24.989999771118164,1,0.005036493669696616
5550,Green Plaid Fleece Bathrobe for Men,Sleep & Lounge,24.989999771118164,1,0.005036493669696616
5551,Adventure Time Marceline Seat Belt Buckle Belt,Accessories,24.989999771118164,1,0.005036493669696616
5552,Calvin Klein Men's Signature Trifold,Accessories,24.989999771118164,1,0.005036493669696616
5553,Grace Elements Womens Ruffle Buttonless Cardigan Sweater,Sweaters,24.989999771118164,1,0.005036493669696616
5554,Black Fleur Di Lis Rhinestone Western Bling Belt,Accessories,24.989999771118164,1,0.005036493669696616
5555,Fruit of the Loom Men's Basic Brief 7-Pack,Underwear,24.989999771118164,1,0.005036493669696616
5556,Indian Tunic Top Womens / Kurti Printed Blouse India Clothing,Tops & Tees,24.989999771118164,1,0.005036493669696616
5557,Women's 3 - Pc. Guide Gear Microfleece Gift Set,Sleep & Lounge,24.989999771118164,1,0.005036493669696616
5558,SwypeGloves Pink Texting Gloves - 'Pink Sands of Bermuda' Touchscreen Gloves (Pink),Accessories,24.989999771118164,1,0.005036493669696616
5559,Woman Within Plus Size Jean elastic back waist 5-pocket styling,Plus,24.989999771118164,1,0.005036493669696616
5560,Popsi Lingerie Stretch Lace Cami With Matching Panty,Intimates,24.989999771118164,1,0.005036493669696616
5561,Men's 12-pack Plaid Woven Boxer Shorts with Front Button,Underwear,24.989999771118164,1,0.005036493669696616
5562,Sports Bra Design Front Panel Adjustable Back Hook Clasp Maternity Nursing Bra,Maternity,24.989999771118164,1,0.005036493669696616
5563,Black and Pink tartan plaid check flannel cotton pants for lounging sleep sports. Unisex relaxed fit exposed elastic waist,Sleep & Lounge,24.989999771118164,1,0.005036493669696616
5564,Short Sleeve Sheer Sweetheart Neckline Fitted Evening Mini Cocktail Dress S M L,Dresses,24.989999771118164,1,0.005036493669696616
5565,Harriton Ladies 5 oz Easy Blend Polo Shirt. M265W,Tops & Tees,24.989999771118164,1,0.005036493669696616
5566,Black Churidar Leggings and Dupatta Set,Leggings,24.989999771118164,1,0.005036493669696616
5567,Asics Women's Core Short Sleeve Shirt,Tops & Tees,24.989999771118164,1,0.005036493669696616
5568,Woman Within Plus Size Top tunic length in softest sweatshirt fleece,Plus,24.989999771118164,1,0.005036493669696616
5569,Dickies Girl Juniors' College Pant- School Uniform,Pants & Capris,24.989999771118164,1,0.005036493669696616
5570,Classy Men's Flat Front Slacks,Suits & Sport Coats,24.989999771118164,1,0.005036493669696616
5571,Love Dance Full-Length Junior Sweat Pants,Active,24.989999771118164,1,0.005036493669696616
5572,Woman Within Plus Size Top sweatshirt in cozy light sherpa fleece,Plus,24.989999771118164,1,0.005036493669696616
5573,Plus Size Flower Print Romper,Jumpsuits & Rompers,24.989999771118164,1,0.005036493669696616
5574,180s Women's Lush Ear Warmer,Accessories,24.989999771118164,1,0.005036493669696616
5575,Red Layered Plus size long skirt,Skirts,24.989999771118164,1,0.005036493669696616
5576,Urban Womens Pull String Zip Hoodies Sweaters,Fashion Hoodies & Sweatshirts,24.989999771118164,1,0.005036493669696616
5577,6 - Pk. Guide Gear Pouch Briefs,Underwear,24.989999771118164,1,0.005036493669696616
5578,Nike Legend Long Sleeve Performance Shirt,Active,24.989999771118164,1,0.005036493669696616
5579,Elixir Rolo Men's Cargo Shorts Cotton Twill,Shorts,24.989999771118164,1,0.005036493669696616
5580,Nike Performance Adult Football Crew Socks - 2 Pair,Active,24.989999771118164,1,0.005036493669696616
5581,Fruit of the Loom Men's White V-Neck Tee 5-Pack - Big Sizes 2X 3X,Underwear,24.989999771118164,1,0.005036493669696616
5582,Mens Hawaiian Board Shorts Island Khaki,Swim,24.989999771118164,1,0.005036493669696616
5583,Marino Bay Flannel - lined 7 - pocket Denim Carpenter Jeans,Jeans,24.989999771118164,1,0.005036493669696616
5584,Black Knit Ruffle Edge Poncho Shawl Cloak Wrap Cape,Accessories,24.989999771118164,1,0.005036493669696616
5585,Kenneth Cole Reaction Wall Street Black Bifold Card Case Wallet with Money Clip,Accessories,24.989999771118164,1,0.005036493669696616
5586,180s Women's Lush Ear Warmer,Plus,24.989999771118164,1,0.005036493669696616
5587,Lucky Brand Men's Cotton V-Neck Sweater Green,Sweaters,24.989999771118164,1,0.005036493669696616
5588,Capelli New York Cargo Jersey Legging,Leggings,24.989999771118164,1,0.005036493669696616
5589,Lucky Brand Belted Hoody,Fashion Hoodies & Sweatshirts,24.989999771118164,1,0.005036493669696616
5590,AX Paris Pleated Chiffon Short,Shorts,24.989999771118164,1,0.005036493669696616
5591,Beautiful Black Women's Shimmer Leggings,Leggings,24.989999771118164,1,0.005036493669696616
5592,RSQ New Edge Womens Shorts,Shorts,24.989999771118164,1,0.005036493669696616
5593,AX Paris Ditzy Print Romper,Jumpsuits & Rompers,24.989999771118164,1,0.005036493669696616
5594,Luxury Lane Women's Lace Insert Bra and Ruffle Skirt 2-Piece Set in Pink,Intimates,24.989999771118164,1,0.005036493669696616
5595,Motherhood Maternity: Secret Fit Belly(r) Twill Front Slash Pockets Maternity Crop Pants,Maternity,24.979999542236328,1,0.005034478219919898
5596,Motherhood Maternity: Detroit Tigers MLB Maternity T Shirt,Maternity,24.979999542236328,1,0.005034478219919898
5597,Motherhood Maternity: Plus Size Short Sleeve Scoop Neck Lightweight Maternity T Shirt,Maternity,24.979999542236328,1,0.005034478219919898
5598,Strapless Camisole/Belly Band makes ANY Shirt a Nursing Shirt,Tops & Tees,24.979999542236328,1,0.005034478219919898
5599,Strapless Camisole/Belly Band makes ANY Shirt a Nursing Shirt,Maternity,24.979999542236328,1,0.005034478219919898
5600,Motherhood Maternity: Secret Fit Belly(r) Jersey Knit Maternity Yoga Pants,Maternity,24.979999542236328,1,0.005034478219919898
5601,Men's Plain Front Short Red Kap,Shorts,24.96999931335449,1,0.005032462770143179
5602,JAMAICAN STYLE Halter Bikini W/ Side-Tie Bottoms [J200-B12/J200-T2],Swim,24.950000762939453,1,0.0050284322549974825
5603,Harley-DavidsonÂ® Men's Short Sleeve Screamin' Eagle T-Shirt. HARLMT0155,Tops & Tees,24.950000762939453,1,0.0050284322549974825
5604,Columbia Men's Powder Summit Beanie,Accessories,24.950000762939453,1,0.0050284322549974825
5605,JiMarti JM63 Sport Wrap Sunglasses for Cycling Running Fishing Golf TR90 Frame,Accessories,24.950000762939453,1,0.0050284322549974825
5606,FULL FLOWER GIRL PETTICOAT SLIP SKIRT (207DS),Intimates,24.950000762939453,1,0.0050284322549974825
5607,Glenmore Kilt Socks,Active,24.950000762939453,1,0.0050284322549974825
5608,Volcom Men's Bolder Belt,Accessories,24.950000762939453,1,0.0050284322549974825
5609,12 Pairs Ladies Winter Casual Stripe Toe Warm Ankle Low Cut Short Socks Set,Socks & Hosiery,24.950000762939453,1,0.0050284322549974825
5610,Perry Ellis Men's Sweater Black Large,Sweaters,24.950000762939453,1,0.0050284322549974825
5611,IZOD Men's Flat Front Belted Short (Rose 38),Shorts,24.950000762939453,1,0.0050284322549974825
5612,New York Giants NFL Mens Vintage Polo Shirt Blue,Tops & Tees,24.950000762939453,1,0.0050284322549974825
5613,Hot Milk Women's Eclipse French Knicker,Maternity,24.90999984741211,1,0.0050203704558906105
5614,Anna-Kaci S/M Fit Apricot Off-White Floral Crochet Lace Stretch Mini Shorts,Shorts,24.899999618530277,1,0.005018355006113894
5615,Clever Travel Companion Men's underwear with secret pocket (Cotton),Underwear,24.899999618530277,1,0.005018355006113894
5616,Black Plus Size Maternity Boot Cut Jeans Elastic Waist,Maternity,24.899999618530277,1,0.005018355006113894
5617,HUE Women's Solid Three-Fourth Sleeve Henley Shirt,Sleep & Lounge,24.899999618530277,1,0.005018355006113894
5618,LAT Ladies French Terry V-Neck Pullover - WHITE - S,Active,24.8799991607666,1,0.005014324106560456
5619,LAT Ladies French Terry V-Neck Pullover - WHITE - S,Plus,24.8799991607666,1,0.005014324106560456
5620,Wrangler Men's Tall Rugged Wear Relaxed Fit Short,Shorts,24.8799991607666,1,0.005014324106560456
5621,Sweet Juniors Animal Print Pant Set,Sleep & Lounge,24.739999771118164,1,0.004986108578501882
5622,HUE Capri Cotton Legging,Leggings,24.690000534057617,1,0.0049760317140260316
5623,Injinji Performance Lightweight No Show,Active,24.5,2,0.004937738937083867
5624,Calvin Klein Men's Big and Tall Big 2 Pack Brief   #U3280,Underwear,24.5,1,0.004937738937083867
5625,Kirra Womens Ponte Peplum Tank,Tops & Tees,24.5,1,0.004937738937083867
5626,Intymen Sexy Boxer 5999,Underwear,24.5,1,0.004937738937083867
5627,Shadowline Snip-it Slip 28 Slip (1302),Intimates,24.5,1,0.004937738937083867
5628,JockeyÂ® Staycool Brief - 3 pack,Underwear,24.5,1,0.004937738937083867
5629,Wallflower PLUS SIZE Fashion Basics Sassy Skinny Jeans,Jeans,24.5,1,0.004937738937083867
5630,Intymen Veil Boxer I5493,Underwear,24.5,1,0.004937738937083867
5631,State O Maine Big and Tall Tartan Flannel Lounge Pant,Sleep & Lounge,24.5,1,0.004937738937083867
5632,C-IN2 Men's Grip Profile Brief,Underwear,24.459999084472656,1,0.004929677137976995
5633,Isotoner Women's Smart Touchscreen Compatible Glove,Accessories,24.450000762939453,1,0.004927662072608016
5634,Laura High Quality Purple Balconette Bra Bikini SET #SL101016 Made in Colombia,Intimates,24.450000762939453,1,0.004927662072608016
5635,Dual Sided Eye Care Case (Blue),Accessories,24.40999984741211,1,0.004919600273501144
5636,Cherokee 4350C Women's Scrub HQ Cotton Snap Front Warm-Up Print Scrub Jacket,Outerwear & Coats,24.36000061035156,1,0.004909523409025292
5637,Hanes Classics Dyed V-Neck T shirt,Underwear,24.309999465942383,1,0.004899446160141703
5638,Wigwam Men's Super 60 Tube 3-Pack Over-the-Calf Length Socks,Socks,24.260000228881836,2,0.004889369295665852
5639,Curve Appeal Cable Knit Belted Cardigan w/ Asymmetrical Hem,Sweaters,24.25,1,0.004887353845889134
5640,Code V Ladies Realtree T Shirt,Tops & Tees,24.200000762939453,1,0.004877276981413283
5641,Allegra K Mens Stylish Zip Fly Button Closure Faux Leather Splice Front Casual Pants Black W32,Pants,24.18000030517578,1,0.0048732460818598465
5642,MeMoi Women's Houndstooth Squared Sweater Tights,Leggings,24.170000076293945,1,0.004871230632083129
5643,Allegra K Print Hooded Cyan Blue Long Sleeve Pullover Hoodie S for Women,Fashion Hoodies & Sweatshirts,24.15999984741211,1,0.004869215182306411
5644,Allegra K Men Stylish Ribbing Trim Letters Front Stretchy Pockets Detail Hoody Gray M,Fashion Hoodies & Sweatshirts,24.069999694824215,1,0.004851076518723687
5645,Allegra K Women Single Breasted One Button Padded Shoulder Autumn Blazer Pink XS,Blazers & Jackets,24.030000686645508,1,0.004843015104024555
5646,PUMA Men's No. 1 Logo Long Sleeve Tee,Tops & Tees,24.0,1,0.0048369687546944
5647,Fruit Of The Loom Womens 5 Pack Fit for Me Brief,Intimates,24.0,2,0.0048369687546944
5648,Ulla Popken Plus Size Ulla-la! Shelf Bra Tank,Intimates,24.0,1,0.0048369687546944
5649,Champion Men's Double Dry Training Muscle Tee,Tops & Tees,24.0,1,0.0048369687546944
5650,JockeyÂ® SeamfreeÂ® Crew,Underwear,24.0,1,0.0048369687546944
5651,Alternative Men's Heather Crew Neck Tee,Tops & Tees,24.0,1,0.0048369687546944
5652,2(x)ist Men's Colour No Show Trunk,Underwear,24.0,1,0.0048369687546944
5653,Wrightsock Men's X-Fit Lo Quarter 2 Pack Socks,Socks,24.0,1,0.0048369687546944
5654,TractionSocks Non-Slip Organic Cotton Socks - Value Pack of Three Pair,Socks,24.0,1,0.0048369687546944
5655,JockeyÂ® Flannel Sleep Boxer,Sleep & Lounge,24.0,1,0.0048369687546944
5656,Champion Women's Training Knee Pant,Active,24.0,1,0.0048369687546944
5657,Calvin Klein Men's Flexible Fit Boxer Brief,Underwear,24.0,1,0.0048369687546944
5658,Calvin Klein Men's Heratige Microfiber Low Rise Brief,Underwear,24.0,1,0.0048369687546944
5659,Papi Men's Touch Cool Pass Texture Brazilian Trunk Brief,Underwear,24.0,1,0.0048369687546944
5660,Frederick's of Hollywood Marissa Babydoll Womens,Intimates,24.0,1,0.0048369687546944
5661,Hanes 8 oz 80/20 Ladies' Fleece Sweat Pants,Pants & Capris,24.0,1,0.0048369687546944
5662,V-collar Lace Babydoll -Black,Intimates,24.0,1,0.0048369687546944
5663,Smartwool NEW Women's PhD Running Light Micro with ReliaWool,Socks & Hosiery,24.0,1,0.0048369687546944
5664,DC Men's Rockstar Shifter Short Sleeve Tee,Tops & Tees,24.0,1,0.0048369687546944
5665,Calvin Klein Women's Metallic Chrome Micro Bikini,Intimates,24.0,2,0.0048369687546944
5666,Bali Women's Moderate Control Tummy Panel Brief #8710,Intimates,24.0,1,0.0048369687546944
5667,Shadowline Stretch Lace Strap Full Slip,Intimates,24.0,1,0.0048369687546944
5668,Calvin Klein Men's Micro Modal Bikini Brief,Underwear,24.0,1,0.0048369687546944
5669,b.tempt'd by Wacoal Women's Supernatural Thong,Intimates,24.0,2,0.0048369687546944
5670,Michael Kors Men's Microfiber Brief,Underwear,24.0,1,0.0048369687546944
5671,Richer Poorer Men's Walk On Contemporary Socks,Socks,24.0,2,0.0048369687546944
5672,Free People Opaque Tights,Socks & Hosiery,24.0,2,0.0048369687546944
5673,N2N Net Bikini Black,Underwear,24.0,1,0.0048369687546944
5674,2(x)ist Men's Track Square Cut Trunk,Underwear,24.0,1,0.0048369687546944
5675,Dockers Men's Big-Tall Fly Front Brief,Underwear,24.0,1,0.0048369687546944
5676,Duofold Men's Mid Weight Wicking Bottom,Underwear,24.0,1,0.0048369687546944
5677,Champion Men's Demand Tee,Active,24.0,1,0.0048369687546944
5678,No Panty Line PromiseÂ® Modal Camisole,Intimates,24.0,1,0.0048369687546944
5679,Women's Holiday Christmas Boots Flannel Pajama Pant by Beverly Hills Basics,Sleep & Lounge,24.0,1,0.0048369687546944
5680,American Apparel Unisex Baby Rib Vest,Sweaters,24.0,1,0.0048369687546944
5681,VIVILLI Sexy Lace Babydoll Set-White,Intimates,24.0,1,0.0048369687546944
5682,JockeyÂ® Tall Classic A-Shirt - 2-pack,Underwear,24.0,1,0.0048369687546944
5683,Babydoll Set with Patch-Red,Intimates,24.0,1,0.0048369687546944
5684,Betsey Johnson Women's Lulu Leopard Crew,Socks & Hosiery,24.0,2,0.0048369687546944
5685,Arrow Men's 12GG Classic Color Block Sweater,Sweaters,24.0,1,0.0048369687546944
5686,Lamaze Lightly Padded Nursing Bra with Lace Trim,Intimates,24.0,1,0.0048369687546944
5687,Helly Hansen Women's Pant,Active,24.0,1,0.0048369687546944
5688,N2N Net Bikini White,Underwear,24.0,1,0.0048369687546944
5689,Jockey Women Long Pant - Plus Size 338500x,Sleep & Lounge,24.0,1,0.0048369687546944
5690,Ed Hardy Mens Aloha Beach Basic Shorts - Charcoal,Sleep & Lounge,24.0,1,0.0048369687546944
5691,Betsey Johnson Women's Stocking Stripe Lo Rise Thong,Intimates,24.0,1,0.0048369687546944
5692,Casual Boxer Short,Sleep & Lounge,24.0,1,0.0048369687546944
5693,Sexy Padded Molded Butt Enhancer Shaper Panty ~ Gives Your Figure A Sexy Shape,Intimates,23.989999771118164,1,0.004834953304917683
5694,PUMA Men's Cat Tee,Tops & Tees,23.989999771118164,1,0.004834953304917683
5695,Purple Pink Push Up Bra Sheer Mesh Jr Cheeky Panty 2 Piece Set B or C Cups,Intimates,23.989999771118164,1,0.004834953304917683
5696,Men's Padded Brief Butt Booster Enhancer,Underwear,23.989999771118164,1,0.004834953304917683
5697,YMI Stretch Distressed & Frayed Denim Shorts,Shorts,23.989999771118164,1,0.004834953304917683
5698,ADVADRI Vee Crop Top Camisole: Heavy Underarm Shields,Intimates,23.989999771118164,1,0.004834953304917683
5699,Misses BANDOLINO Ivette Bermuda Shorts,Shorts,23.989999771118164,1,0.004834953304917683
5700,Mad Engine Men's Amazing Spiderman Spida Spot Tee,Tops & Tees,23.989999771118164,1,0.004834953304917683
5701,Next Level Ladies Soft Long-Sleeve Thermal,Tops & Tees,23.989999771118164,1,0.004834953304917683
5702,YogaColors Emoticon Cotton Flannel Lounge Pajama Pants in Many Different Color Combos,Sleep & Lounge,23.989999771118164,1,0.004834953304917683
5703,Black Pink Push Up Bra Sheer Mesh Jr Cheeky Panty 2 Piece Set B or C Cups,Intimates,23.989999771118164,1,0.004834953304917683
5704,LRG Core Collection One T-Shirt - Short-Sleeve - Men's,Tops & Tees,23.989999771118164,1,0.004834953304917683
5705,Cloris Murphy Sexy Sky Blue Double Edge White Lace Trim Scrunch Bun Bikini Swimsuit Beachwear BN807SB One Size Sky Blue,Swim,23.989999771118164,1,0.004834953304917683
5706,Cloris Murphy Lingerie Sexy Halter Neck One Piece Monokini Bikini Swimwear BN202BK One Size Black,Swim,23.989999771118164,1,0.004834953304917683
5707,Push Up Bra with Cheeky Panty Leopard Animal Print 2 Piece Set Jr A B or C Cups,Intimates,23.989999771118164,1,0.004834953304917683
5708,CornerStone Industrial Work Pant. PT20,Pants,23.989999771118164,1,0.004834953304917683
5709,Rock Band Men's short-sleeve long leg pajamas,Sleep & Lounge,23.989999771118164,1,0.004834953304917683
5710,State O Maine Blue and Green Flannel Pajamas for Men,Sleep & Lounge,23.989999771118164,1,0.004834953304917683
5711,Hue Chino Chic Skirt,Skirts,23.989999771118164,1,0.004834953304917683
5712,Black Gray and Blue Flannel Pajama Pants for Men,Sleep & Lounge,23.979999542236328,2,0.004832937855140965
5713,Black Spandex Big Ripped Opaque Stirrup Leggings,Leggings,23.979999542236328,2,0.004832937855140965
5714,Smartwool Women's PhD Outdoor Light Crew Socks - Aegean Blue M,Socks & Hosiery,23.950000762939453,1,0.00482689189021855
5715,Darn Tough Vermont Merino Wool Over-The-Calf Cushion Sock,Active,23.950000762939453,1,0.00482689189021855
5716,Kangol Men's Cuff Less Pull On,Accessories,23.950000762939453,1,0.00482689189021855
5717,Bella Taylor Madrona Wristlet Wallet,Plus,23.950000762939453,1,0.00482689189021855
5718,Fleece Essential Full-Zip Hoodie,Fashion Hoodies & Sweatshirts,23.950000762939453,1,0.00482689189021855
5719,Rampage Junior's Basic Suiting Jacket,Blazers & Jackets,23.950000762939453,1,0.00482689189021855
5720,Juniors White Spring Hoodie Zipper Jacket,Fashion Hoodies & Sweatshirts,23.950000762939453,1,0.00482689189021855
5721,PhD Nordic Medium Sock - Men's by Smartwool,Socks,23.950000762939453,1,0.00482689189021855
5722,Barely There Women's Smooth A'tude Light Control Thigh Slimmer,Intimates,23.899999618530277,1,0.00481681464133496
5723,Mens BoyToy Sexy Breathable Reflective Thong Underwear by Gregg Homme,Underwear,23.899999618530277,1,0.00481681464133496
5724,Illusions Women's Delicate Nightgown (Large Pink),Sleep & Lounge,23.899999618530273,2,0.004816814641334959
5725,Hanes Silk Reflections Women's Absolutely Ultra Sheer Control Top with Toe and Glisten Leg,Socks & Hosiery,23.850000381469727,1,0.0048067377768591085
5726,Allegra K Ladies Single Breasted Button-tab Pure Fall Blazer Coat Medium Yellow S,Blazers & Jackets,23.799999237060547,1,0.004796660527975518
5727,TheLees (DK13) Mens casual slim fit button point long sleeve tshirts,Tops & Tees,23.790000915527344,1,0.004794645462606539
5728,Isotoner Women's Chenille Scarf,Plus,23.76000022888184,1,0.004788599113276386
5729,Cantaloop Below Belly Maternity Hipster Brief #3274,Maternity,23.57999992370605,1,0.004752321786110938
5730,SockGuy Men's WTF Socks,Socks,23.530000686645508,1,0.004742244921635088
5731,Allegra K Woman Ruched Elastic Waist Asymmetrical Hem Long Skirt,Skirts,23.520000457763672,2,0.0047402294718583695
5732,State O Maine Seersucker Printed Stripe Robe,Sleep & Lounge,23.5,1,0.004736198572304934
5733,Allegra K Ladies Scoop Neck Long Sleeve Autumn Pullover Knit Shirt Coffee Color S,Sweaters,23.459999084472656,2,0.004728136773198062
5734,Laura High Quality White Balconette Bra Thong SET #SL101016 Made in Colombia,Intimates,23.450000762939453,1,0.0047261217078290825
5735,Isotoner Women's Shortie Unlined Glove,Accessories,23.420000076293945,1,0.004720075358498929
5736,Allegra K Lady Button Closure High Rise Fake Pocket Front Shorts Jeans Blue XS,Shorts,23.3799991607666,2,0.004712013559392056
5737,Metal Mulisha Rose & Skull Zip Up Sweater,Fashion Hoodies & Sweatshirts,23.32999992370605,1,0.004701936694916205
5738,Allegra K Women Scoop Neck Sleeveless Pleated Dress Beige White XS,Dresses,23.239999771118164,2,0.004683798031333482
5739,Pearl iZUMi Attack Sock 3-Pack,Socks,23.229999542236328,1,0.004681782581556764
5740,Pearl iZUMi Attack Sock 3-Pack,Active,23.229999542236328,1,0.004681782581556764
5741,Pearl iZUMi Attack Sock 3-Pack,Socks & Hosiery,23.229999542236328,1,0.004681782581556764
5742,Pearl iZUMi Attack Low Sock 3-Pack,Active,23.229999542236328,1,0.004681782581556764
5743,Pearl iZUMi Attack Low Sock 3-Pack,Socks,23.229999542236328,1,0.004681782581556764
5744,Capezio Women's Long Sleeve Leotard,Active,23.21999931335449,1,0.004679767131780046
5745,Hanes Men's ComfortSoft Dyed Pocket T (P4),Tops & Tees,23.15999984741211,1,0.004667674817527477
5746,Diesel Men's Jock Strap,Active,23.0,1,0.0046354283899154676
5747,Mundo Unico Men's Suspensor Intenso Boxer,Underwear,23.0,1,0.0046354283899154676
5748,Fruit of the Loom Men's 4-Pack Pocket tees,Underwear,23.0,1,0.0046354283899154676
5749,Diesel Men's Jock Strap,Underwear,23.0,1,0.0046354283899154676
5750,VIVILLI Sexy Dot Print Babydoll Set -Purple,Intimates,23.0,1,0.0046354283899154676
5751,Hanes ComfortSoft Dyed V-Neck T Shirt (4-Pack),Underwear,23.0,1,0.0046354283899154676
5752,Hot Chillys Women's Mid Volume Sock,Active,23.0,1,0.0046354283899154676
5753,La Leche League Wrap 'N Snap Nursing Bra (4101),Maternity,23.0,1,0.0046354283899154676
5754,Bikini Babydoll Set-Black,Intimates,23.0,1,0.0046354283899154676
5755,Emporio Armani Men's Basic Stretch Hip Brief,Underwear,23.0,1,0.0046354283899154676
5756,Shadowline 36 Flare Half Slip (47116),Intimates,23.0,1,0.0046354283899154676
5757,Fruit of the Loom Men's 4 pack v neck Underwear,Underwear,23.0,1,0.0046354283899154676
5758,Ladies Red White Geometric Strapless Jumper,Jumpsuits & Rompers,23.0,1,0.0046354283899154676
5759,Harbor Bay Big & Tall 2-Pack Knit Boxers,Underwear,23.0,1,0.0046354283899154676
5760,Nautica  Men's Slim Zip Around Wallet,Accessories,22.989999771118164,1,0.004633412940138749
5761,Popsi Lingerie Mesh Ruffle Babydoll With Matching G-String,Intimates,22.989999771118164,1,0.004633412940138749
5762,DR. WHO -- FIRST DOCTOR -- FITTED JUNIORS TEE,Tops & Tees,22.989999771118164,1,0.004633412940138749
5763,Fun Wide Multi Color Striped 6 Pack Variety Knee Hi Socks,Socks & Hosiery,22.989999771118164,1,0.004633412940138749
5764,Jax Bike Banner - Sons Of Anarchy Sheer Women's T-shirt,Tops & Tees,22.989999771118164,1,0.004633412940138749
5765,Cloris Murphy Brazilian Leopard Print Bikini Halter Top & Scrunchie Butt Bathing Suit Swimwear BN602LPB One Size Animal Print,Swim,22.989999771118164,1,0.004633412940138749
5766,Comfort Choice Plus Size 2-Pack Half Slips 28 Long Â®,Intimates,22.989999771118164,1,0.004633412940138749
5767,Patty Women Cute Short Sleeved Shrug Cardigan Tops,Sweaters,22.989999771118164,1,0.004633412940138749
